name,stars,review_count,price,score,poi,cityname,address,,,,
星巴克,40,719,￥39/人,口味:8.2 环境:7.8 服务:8.0,"{""lat"": 116.403234, ""lng"": 39.939571}",北京市,南锣鼓巷20号,,,,
星巴克,40,282,￥49/人,口味:7.9 环境:8.0 服务:7.6,"{""lat"": 116.357848, ""lng"": 39.920426}",北京市,金融大街7号英蓝国际金融中心1楼F111-F112单元,,,,
星巴克,40,74,￥45/人,口味:8.2 环境:8.3 服务:8.4,"{""lat"": 116.371077, ""lng"": 39.968567}",北京市,北太平庄路18号A座01层102室和A座02层210室,,,,
星巴克,40,121,￥46/人,口味:8.3 环境:8.3 服务:8.4,"{""lat"": 116.373149, ""lng"": 39.909795}",北京市,西单北大街133号君太百货2层,,,,
星巴克,35,742,￥42/人,口味:8.0 环境:7.5 服务:7.3,"{""lat"": 116.35305, ""lng"": 39.94165}",北京市,西直门外大街1号西环广场凯德MALL购物中心B1楼,,,,
星巴克,40,1224,￥39/人,口味:7.7 环境:7.3 服务:7.3,"{""lat"": 116.375982, ""lng"": 39.909215}",北京市,西单北大街176号汉光百货1楼,,,,
星巴克,40,299,￥43/人,口味:8.3 环境:8.1 服务:7.8,"{""lat"": 116.36448, ""lng"": 39.87188}",北京市,白纸坊街道万博商厦7号楼王府井购物中心1层,,,,
星巴克,40,446,￥43/人,口味:8.4 环境:8.1 服务:8.3,"{""lat"": 116.35599, ""lng"": 39.95335}",北京市,西直门北大街32号枫蓝国际购物中心1层,,,,
星巴克,40,100,￥43/人,口味:8.4 环境:8.0 服务:8.4,"{""lat"": 116.375444, ""lng"": 39.935251}",北京市,护国寺大街74号护国新天地1层,,,,
星巴克,40,227,￥39/人,口味:8.1 环境:7.8 服务:7.6,"{""lat"": 116.357446, ""lng"": 39.931819}",北京市,平安里西大街28号中海国际中心1楼,,,,
星巴克,40,100,￥44/人,口味:8.2 环境:8.5 服务:8.3,"{""lat"": 116.360099, ""lng"": 39.905762}",北京市,复兴门内大街158号远洋大厦一楼G03A,,,,
星巴克,40,918,￥42/人,口味:7.7 环境:7.3 服务:7.3,"{""lat"": 116.418098, ""lng"": 39.898155}",北京市,崇文门外大街3-5号新世界百货1层,,,,
星巴克,40,180,￥43/人,口味:8.2 环境:7.7 服务:8.1,"{""lat"": 116.374854, ""lng"": 39.914115}",北京市,西单北大街110号老佛爷百货2层,,,,
星巴克,40,271,￥44/人,口味:8.1 环境:8.1 服务:7.8,"{""lat"": 116.325121, ""lng"": 39.953299}",北京市,中关村南大街甲18号院,,,,
星巴克,35,448,￥43/人,口味:7.9 环境:7.7 服务:7.3,"{""lat"": 116.341748, ""lng"": 39.888473}",北京市,广安门外大街168号,,,,
星巴克,35,233,￥40/人,口味:8.1 环境:8.0 服务:7.7,"{""lat"": 116.344419, ""lng"": 39.90771}",北京市,复兴门外大街15号长安商场1层,,,,
星巴克,35,438,￥39/人,口味:7.9 环境:7.4 服务:7.4,"{""lat"": 116.375397, ""lng"": 39.895979}",北京市,宣武门外大街8号庄胜崇光百货B1层,,,,
星巴克,40,1122,￥42/人,口味:7.9 环境:7.6 服务:7.6,"{""lat"": 116.315639, ""lng"": 39.978172}",北京市,中关村大街19号新中关大厦1楼L128A号,,,,
星巴克,40,305,￥43/人,口味:8.5 环境:8.4 服务:8.2,"{""lat"": 116.394364, ""lng"": 39.897527}",北京市,大栅栏街道弓字胡同10号,,,,
星巴克,35,622,￥40/人,口味:8.1 环境:7.6 服务:7.5,"{""lat"": 116.33903, ""lng"": 39.99267751}",北京市,成府路28号五道口购物中心1层底商,,,,
星巴克,35,95,￥46/人,口味:7.7 环境:7.7 服务:7.5,"{""lat"": 116.349196, ""lng"": 39.939112}",北京市,西直门外大街金贸大厦一层,,,,
星巴克,40,178,￥37/人,口味:8.4 环境:7.8 服务:7.9,"{""lat"": 116.35104, ""lng"": 39.90673}",北京市,复兴门外大街A2号中化大厦一层,,,,
星巴克,40,105,￥42/人,口味:8.2 环境:7.9 服务:7.9,"{""lat"": 116.335069, ""lng"": 40.030262}",北京市,清河中街68号华润五彩城东区4层,,,,
星巴克,40,192,￥50/人,口味:8.3 环境:8.1 服务:7.8,"{""lat"": 116.347418, ""lng"": 40.066147}",北京市,黄平路19号1号楼B单元101,,,,
星巴克,35,582,￥41/人,口味:7.5 环境:7.1 服务:7.1,"{""lat"": 116.358735, ""lng"": 39.908908}",北京市,复兴门内大街101号百盛购物中心北楼1层,,,,
星巴克,40,316,￥42/人,口味:8.2 环境:8.0 服务:8.0,"{""lat"": 116.289047, ""lng"": 39.9983686}",北京市,颐和园206号龙湖星悦荟L1-01-03号,,,,
星巴克,35,85,￥39/人,口味:7.9 环境:7.8 服务:7.6,"{""lat"": 116.36416, ""lng"": 39.906091}",北京市,复兴门内大街28号凯晨世贸中心西座大堂,,,,
星巴克,40,46,￥43/人,口味:8.5 环境:8.3 服务:7.8,"{""lat"": 116.280186, ""lng"": 40.04758324962419}",北京市,西北旺东路10号院东区5号楼互联网创新中心一楼,,,,
星巴克,35,479,￥38/人,口味:7.6 环境:7.5 服务:7.4,"{""lat"": 116.226108, ""lng"": 39.906258}",北京市,石景山万达广场内步行街1楼120号,,,,
星巴克,40,343,￥39/人,口味:8.0 环境:7.6 服务:7.6,"{""lat"": 116.353493, ""lng"": 40.001618}",北京市,学清路38号金码大厦A座1楼,,,,
星巴克,35,27,￥42/人,口味:7.8 环境:7.7 服务:7.5,"{""lat"": 116.36199, ""lng"": 39.917522}",北京市,复兴门康泰国际大厦1楼,,,,
星巴克,35,573,￥41/人,口味:7.9 环境:7.5 服务:7.3,"{""lat"": 116.28856, ""lng"": 39.958348}",北京市,远大路1号金源新燕莎MALL西区1层1016,,,,
星巴克,35,372,￥42/人,口味:8.0 环境:7.8 服务:7.2,"{""lat"": 116.172103, ""lng"": 39.923121}",北京市,阜石路300号喜隆多新国际购物中心1层,,,,
星巴克,35,201,￥46/人,口味:8.1 环境:8.1 服务:7.5,"{""lat"": 116.252168, ""lng"": 39.903518}",北京市,玉泉路59号院1号楼远洋沁山水1层A001单元,,,,
星巴克,35,38,￥52/人,口味:7.6 环境:7.7 服务:7.5,"{""lat"": 116.359035, ""lng"": 39.919183}",北京市,金融大街9号楼金融街中心南楼1层106-01,,,,
星巴克,35,88,￥32/人,口味:7.4 环境:7.5 服务:7.4,"{""lat"": 116.365213, ""lng"": 39.916916}",北京市,太平桥大街18号丰融国际2楼,,,,
星巴克,35,233,￥39/人,口味:7.6 环境:7.1 服务:7.4,"{""lat"": 116.325206, ""lng"": 39.934351}",北京市,首体南路9号主语国际4号楼1楼东南角,,,,
星巴克,35,426,￥45/人,口味:8.1 环境:7.9 服务:7.5,"{""lat"": 116.296521, ""lng"": 39.908226}",北京市,复兴路51号凯德晶品购物中心1楼L1-06、07,,,,
星巴克,35,185,￥40/人,口味:7.6 环境:7.7 服务:7.2,"{""lat"": 116.326706, ""lng"": 39.937898}",北京市,西直门外大街168号腾达大厦2楼,,,,
星巴克,40,106,￥39/人,口味:8.1 环境:8.5 服务:7.9,"{""lat"": 116.230308, ""lng"": 39.954197}",北京市,杏石口路西杉创意园一区4号楼一层107-1号,,,,
星巴克,40,300,￥48/人,口味:8.2 环境:8.3 服务:7.8,"{""lat"": 116.314602, ""lng"": 39.980694}",北京市,中关村大街15号食宝街东区1层底商,,,,
星巴克,35,586,￥38/人,口味:7.8 环境:7.6 服务:7.3,"{""lat"": 116.32307, ""lng"": 39.96522}",北京市,中关村南大街2号华宇时尚购物中心F1楼,,,,
星巴克,40,190,￥37/人,口味:8.1 环境:8.2 服务:7.8,"{""lat"": 116.298283, ""lng"": 40.04767}",北京市,东北旺西路8号4楼101-01室,,,,
星巴克,35,122,￥39/人,口味:7.7 环境:7.6 服务:7.5,"{""lat"": 116.326408, ""lng"": 39.984708}",北京市,科学院南路2号融科天地中心B座1层,,,,
星巴克,35,550,￥43/人,口味:8.0 环境:7.7 服务:7.2,"{""lat"": 116.27984, ""lng"": 39.91367}",北京市,复兴路69号卓展购物中心1楼,,,,
星巴克,45,104,￥42/人,口味:8.3 环境:8.7 服务:8.4,"{""lat"": 116.302375, ""lng"": 40.054055}",北京市,上地东路1号院7号楼环洋大厦1层东101,,,,
星巴克,40,1120,￥39/人,口味:7.9 环境:7.5 服务:7.5,"{""lat"": 116.412971, ""lng"": 39.909161}",北京市,东长安街1号东方新天地商场平台层P-W1号,,,,
星巴克,35,117,￥44/人,口味:7.9 环境:8.1 服务:7.6,"{""lat"": 116.356736, ""lng"": 40.046568}",北京市,西小口路东升科技园内,,,,
星巴克,35,132,￥45/人,口味:7.5 环境:7.1 服务:7.1,"{""lat"": 116.352794, ""lng"": 39.908645}",北京市,南礼士路66号建威大厦1楼南侧,,,,
星巴克,40,763,￥37/人,口味:8.1 环境:7.8 服务:7.7,"{""lat"": 116.412019, ""lng"": 39.914849}",北京市,王府井大街138号北京apmB区B1层B111-B112,,,,
星巴克,35,342,￥41/人,口味:7.6 环境:7.5 服务:7.4,"{""lat"": 116.278261, ""lng"": 39.912994}",北京市,复兴路69号蓝色港湾购物中心北区5层,,,,
星巴克,40,200,￥43/人,口味:7.9 环境:7.9 服务:7.6,"{""lat"": 116.288872, ""lng"": 39.958685}",北京市,远大路1号金源新燕莎MALL东端B1楼,,,,
星巴克,40,430,￥40/人,口味:8.6 环境:8.2 服务:8.1,"{""lat"": 116.435615, ""lng"": 39.940179}",北京市,东直门外大街48号东直门银座mall3层,,,,
星巴克,40,161,￥45/人,口味:8.0 环境:7.7 服务:7.7,"{""lat"": 116.308353, ""lng"": 40.03642}",北京市,上地三街9号金隅嘉华大厦B座首层,,,,
星巴克,40,368,￥37/人,口味:8.1 环境:7.7 服务:7.9,"{""lat"": 116.332981, ""lng"": 40.030499}",北京市,清河中街68号华润五彩城购物中心西区1层L101,,,,
星巴克,40,64,￥42/人,口味:8.4 环境:8.4 服务:8.2,"{""lat"": 116.265028, ""lng"": 39.904803}",北京市,永定路88号西点mall购物中心1层底商,,,,
星巴克,40,296,￥38/人,口味:8.1 环境:7.9 服务:7.7,"{""lat"": 116.321845, ""lng"": 39.899272}",北京市,羊坊店路18号光耀东方商场1层底商,,,,
星巴克,35,224,￥39/人,口味:7.6 环境:7.6 服务:7.4,"{""lat"": 116.303215, ""lng"": 39.912371}",北京市,翠微路12号新华联商业大厦印象城购物中心一层101-06/44/K12B号,,,,
星巴克,45,434,￥41/人,口味:8.4 环境:8.3 服务:8.2,"{""lat"": 116.409645, ""lng"": 39.914069}",北京市,王府井大街255号百货大楼北馆1层,,,,
星巴克,35,228,￥40/人,口味:7.8 环境:7.4 服务:7.6,"{""lat"": 116.307107, ""lng"": 39.982047}",北京市,苏州街3号大恒科技大厦1楼,,,,
星巴克,40,202,￥41/人,口味:8.2 环境:7.8 服务:7.7,"{""lat"": 116.305407, ""lng"": 39.908125}",北京市,复兴路33号翠微百货B座1层,,,,
星巴克,35,405,￥43/人,口味:7.6 环境:7.5 服务:7.4,"{""lat"": 116.332159, ""lng"": 39.993414999982}",北京市,中关村东路1号清华科技园9号楼搜狐大厦1楼,,,,
星巴克,40,324,￥57/人,口味:7.8 环境:7.3 服务:7.5,"{""lat"": 116.314057, ""lng"": 39.982868}",北京市,中关村大街3号鼎好电子商城1楼,,,,
星巴克,40,196,￥40/人,口味:8.4 环境:8.1 服务:7.8,"{""lat"": 116.432296, ""lng"": 39.939928}",北京市,东直门南大街1号来福士2层,,,,
星巴克,40,297,￥47/人,口味:8.2 环境:8.2 服务:7.6,"{""lat"": 116.42068, ""lng"": 39.948565}",北京市,安定门东大街28号雍和大厦东楼一层,,,,
星巴克,45,443,￥45/人,口味:8.3 环境:8.5 服务:8.2,"{""lat"": 116.41963, ""lng"": 39.91611}",北京市,金宝街89号金宝大厦1楼04号,,,,
星巴克,35,42,￥36/人,口味:7.3 环境:7.5 服务:6.9,"{""lat"": 116.362449, ""lng"": 39.917794}",北京市,武定侯街2号楼泰康国际大厦101-102单元,,,,
星巴克,40,69,￥44/人,口味:8.2 环境:8.2 服务:8.3,"{""lat"": 116.429378, ""lng"": 39.907032}",北京市,建国门内大街8号中粮广场C座一层,,,,
星巴克,40,829,￥40/人,口味:8.0 环境:8.0 服务:7.4,"{""lat"": 116.438875, ""lng"": 39.92383}",北京市,朝阳门外大街18号丰联广场1层,,,,
星巴克,40,242,￥44/人,口味:7.8 环境:7.8 服务:7.5,"{""lat"": 116.288612, ""lng"": 39.959095}",北京市,远大路1号金源购物中心首层,,,,
星巴克,35,100,￥46/人,口味:7.7 环境:7.7 服务:7.6,"{""lat"": 116.304786, ""lng"": 39.988642}",北京市,颐和园路8号,,,,
星巴克,40,253,￥36/人,口味:8.0 环境:7.5 服务:7.7,"{""lat"": 116.427196, ""lng"": 39.90343}",北京市,北京站二楼电梯口旁,,,,
星巴克,40,342,￥47/人,口味:7.6 环境:7.4 服务:7.5,"{""lat"": 116.311598, ""lng"": 39.982073}",北京市,中关村大街15-11号中关村广场购物中心A区B1楼A126单元,,,,
星巴克,40,517,￥39/人,口味:8.3 环境:7.6 服务:7.7,"{""lat"": 116.419611, ""lng"": 39.897939}",北京市,崇外大街18号国瑞购物中心LG层,,,,
星巴克,40,227,￥41/人,口味:8.3 环境:8.4 服务:7.9,"{""lat"": 116.420326, ""lng"": 39.886435}",北京市,天坛东路46号迤北红桥市场1楼001单元,,,,
星巴克,35,139,￥33/人,口味:8.0 环境:7.9 服务:7.6,"{""lat"": 116.433014, ""lng"": 39.922365}",北京市,南竹杆胡同1号朝阳门SOHO地下1层B-123号铺,,,,
星巴克,40,121,￥45/人,口味:7.9 环境:8.1 服务:7.8,"{""lat"": 116.42177, ""lng"": 39.90776}",北京市,建内大街26号新闻大厦一层,,,,
星巴克,40,468,￥40/人,口味:7.9 环境:8.0 服务:7.7,"{""lat"": 116.41013, ""lng"": 39.968344}",北京市,北三环东路36号环球贸易中心A座1层,,,,
星巴克,40,144,￥47/人,口味:8.5 环境:8.7 服务:8.4,"{""lat"": 116.421101, ""lng"": 39.915371}",北京市,金宝街88号金宝汇112号商铺一层,,,,
星巴克,35,153,￥44/人,口味:8.0 环境:7.5 服务:7.7,"{""lat"": 116.412931, ""lng"": 39.909328}",北京市,东长安街1号东方广场B1层BB10-12A,,,,
星巴克,40,168,￥40/人,口味:8.1 环境:8.0 服务:7.9,"{""lat"": 116.43236, ""lng"": 39.939279}",北京市,东直门南大街3号神华国华投资大厦一层01单元,,,,
星巴克,35,430,￥38/人,口味:7.8 环境:7.4 服务:7.3,"{""lat"": 116.437289, ""lng"": 39.933376}",北京市,新中街瑞士公寓L103&L202A号,,,,
星巴克,35,124,￥37/人,口味:7.6 环境:7.7 服务:7.5,"{""lat"": 116.44169, ""lng"": 39.907823}",北京市,建国门外大街22号赛特购物中心B1楼,,,,
星巴克,35,178,￥40/人,口味:7.8 环境:8.0 服务:7.6,"{""lat"": 116.410845, ""lng"": 39.909798}",北京市,王府井大街301号新燕莎金街购物广场一层,,,,
星巴克,35,169,￥42/人,口味:7.8 环境:7.5 服务:7.5,"{""lat"": 116.432585, ""lng"": 39.923864}",北京市,朝阳门内大街2号中国银行大厦凯恒中心,,,,
星巴克,45,177,￥40/人,口味:8.9 环境:8.7 服务:8.5,"{""lat"": 116.298166, ""lng"": 39.824524}",北京市,丰科路6号,,,,
星巴克,35,145,￥45/人,口味:7.8 环境:7.6 服务:7.3,"{""lat"": 116.346567, ""lng"": 40.030571}",北京市,清河嘉园东区甲1号楼清河翠微百货一层101-01单元,,,,
星巴克,40,567,￥41/人,口味:8.4 环境:8.0 服务:8.0,"{""lat"": 116.385254, ""lng"": 39.844751}",北京市,马家堡东路101号院10号楼银泰百货1层,,,,
星巴克,40,312,￥42/人,口味:8.3 环境:8.5 服务:8.1,"{""lat"": 116.439373, ""lng"": 39.862373}",北京市,方庄路璞瑅公寓紫芳园四区3号楼底商7号商铺,,,,
星巴克,40,137,￥40/人,口味:8.6 环境:8.5 服务:8.2,"{""lat"": 116.323981, ""lng"": 39.827542}",北京市,南四环西路76号花乡奥莱村1层,,,,
星巴克,35,242,￥34/人,口味:7.6 环境:7.4 服务:7.2,"{""lat"": 116.375067, ""lng"": 39.893983}",北京市,宣武外大街28号富卓大厦1层,,,,
星巴克,40,192,￥36/人,口味:8.2 环境:7.6 服务:7.5,"{""lat"": 116.419192, ""lng"": 39.896558}",北京市,崇文门外大街40号搜秀购物广场1层,,,,
星巴克,40,41,￥36/人,口味:7.8 环境:8.0 服务:7.9,"{""lat"": 116.41749, ""lng"": 39.896501}",北京市,崇文门外大街3-5号新世界百货青春馆B1层,,,,
星巴克,0,2378,,,"{""lat"": 116.37341, ""lng"": 39.9109}",北京市,西单北大街131号西单大悦城2楼,,,,
星巴克,35,492,￥49/人,口味:7.8 环境:7.4 服务:7.3,"{""lat"": 116.321337, ""lng"": 39.894966}",北京市,北京西站2楼候车大厅内5号候车室隔壁,,,,
星巴克,35,682,￥42/人,口味:7.9 环境:7.7 服务:7.5,"{""lat"": 116.379092, ""lng"": 39.864881}",北京市,永外大街12号北京南站2楼,,,,
星巴克,45,181,￥45/人,口味:9.0 环境:9.0 服务:8.5,"{""lat"": 116.368367, ""lng"": 39.814003}",北京市,南苑西路39号万达广场1层,,,,
星巴克,35,51,￥40/人,口味:7.5 环境:7.4 服务:7.4,"{""lat"": 116.298532, ""lng"": 40.053083}",北京市,上地西路6号联想科技园会议楼西楼一层,,,,
星巴克,40,187,￥41/人,口味:8.1 环境:8.1 服务:7.9,"{""lat"": 116.297165, ""lng"": 39.882212}",北京市,万丰路68号银座和谐广场1层,,,,
星巴克,35,145,￥40/人,口味:7.7 环境:7.5 服务:7.6,"{""lat"": 116.315184, ""lng"": 39.983312}",北京市,中关村大街1号海龙大厦1号楼1层F100号铺位,,,,
星巴克,40,211,￥50/人,口味:8.3 环境:8.4 服务:8.1,"{""lat"": 116.446316, ""lng"": 39.857466}",北京市,成寿寺路甲2号新业广场1层,,,,
星巴克,35,92,￥40/人,口味:7.9 环境:8.2 服务:7.6,"{""lat"": 116.355784, ""lng"": 39.860654}",北京市,玉林西路145号万达广场1层,,,,
星巴克,40,236,￥42/人,口味:8.2 环境:8.1 服务:7.9,"{""lat"": 116.265277, ""lng"": 39.888825}",北京市,大成南里3区13号翠微百货1楼,,,,
星巴克,40,246,￥38/人,口味:8.1 环境:8.0 服务:8.0,"{""lat"": 116.29313, ""lng"": 39.866572}",北京市,丰北路甲79号楼首航超市内1层西侧,,,,
星巴克,35,104,￥39/人,口味:7.6 环境:7.6 服务:7.6,"{""lat"": 116.31513, ""lng"": 39.98128}",北京市,中关村大街11号中关村e世界A座1楼,,,,
星巴克,40,187,￥52/人,口味:8.5 环境:8.4 服务:8.2,"{""lat"": 116.285904, ""lng"": 39.837705}",北京市,西四环南路103号资和信广场1层,,,,
星巴克,45,308,￥40/人,口味:8.5 环境:8.4 服务:8.5,"{""lat"": 116.588731, ""lng"": 40.080891}",北京市,首都机场1号航站楼禁区外到达区域1层,,,,
星巴克,40,493,￥39/人,口味:7.9 环境:8.0 服务:7.8,"{""lat"": 116.615357, ""lng"": 40.055856}",北京市,北京首都国际机场t3e国际出发二楼,,,,
星巴克,40,559,￥37/人,口味:8.1 环境:7.5 服务:7.6,"{""lat"": 116.593545, ""lng"": 40.079153}",北京市,首都国际机场T2航站楼禁区外到达1层,,,,
星巴克,35,336,￥42/人,口味:7.9 环境:7.6 服务:7.4,"{""lat"": 116.42589, ""lng"": 39.86599}",北京市,方庄芳古园一区28号楼通润商务会馆A段1层2单元,,,,
星巴克,35,355,￥40/人,口味:7.8 环境:7.7 服务:7.5,"{""lat"": 116.378502, ""lng"": 39.865404}",北京市,永定门外大街12号北京火车南站B1楼,,,,
星巴克,35,150,￥41/人,口味:7.3 环境:7.4 服务:7.3,"{""lat"": 116.305648, ""lng"": 39.86617}",北京市,丰台北路18号恒泰广场1层底商,,,,
星巴克,35,89,￥46/人,口味:7.6 环境:7.7 服务:7.7,"{""lat"": 116.593783, ""lng"": 40.079126}",北京市,机场西路首都国际机场T2航站楼禁区外到达2层,,,,
星巴克,40,239,￥48/人,口味:7.8 环境:7.8 服务:7.7,"{""lat"": 116.612678, ""lng"": 40.067504}",北京市,首都机场3号航站楼禁区内国内出发区域2层,,,,
星巴克,40,200,￥38/人,口味:8.6 环境:8.6 服务:8.2,"{""lat"": 116.292065, ""lng"": 39.817787}",北京市,丰葆路88号院1号楼永旺梦乐城1层,,,,
星巴克,40,268,￥46/人,口味:7.8 环境:7.6 服务:7.7,"{""lat"": 116.595181, ""lng"": 40.077309}",北京市,首都国际机场T2航站楼禁区内国际出发2层,,,,
星巴克,40,228,￥35/人,口味:8.2 环境:8.2 服务:8.0,"{""lat"": 116.650761, ""lng"": 40.126456}",北京市,新顺南大街隆华购物中心1层,,,,
星巴克,40,332,￥57/人,口味:8.3 环境:8.4 服务:8.0,"{""lat"": 116.536509, ""lng"": 40.088749}",北京市,临空经济核心区安泰大街9号院10号楼102号,,,,
星巴克,40,298,￥47/人,口味:7.7 环境:7.8 服务:7.6,"{""lat"": 116.616003, ""lng"": 40.054977}",北京市,首都国际机场T3航站楼C区禁区外到达2层,,,,
星巴克,40,87,￥49/人,口味:8.0 环境:7.9 服务:8.0,"{""lat"": 116.615276, ""lng"": 40.056255}",北京市,首都机场3号航站楼出发大厅A4E012号,,,,
星巴克,40,175,￥48/人,口味:8.1 环境:8.1 服务:7.9,"{""lat"": 116.379175, ""lng"": 39.864777}",北京市,北京南站7号到达口,,,,
星巴克,35,21,￥36/人,口味:7.9 环境:8.0 服务:7.4,"{""lat"": 116.286595, ""lng"": 39.826855}",北京市,南四环西路188号一区31号楼1层,,,,
星巴克,40,93,￥40/人,口味:8.5 环境:8.3 服务:8.2,"{""lat"": 116.562415, ""lng"": 40.053354}",北京市,天竺丽苑街15号27号楼102-103单元,,,,
星巴克,35,131,￥46/人,口味:7.5 环境:7.6 服务:7.6,"{""lat"": 116.61596, ""lng"": 40.054949}",北京市,首都国际机场T3航站楼C区禁区内国内出发3层,,,,
星巴克,40,142,￥45/人,口味:8.3 环境:8.6 服务:8.4,"{""lat"": 116.547645, ""lng"": 40.066787}",北京市,裕翔路99号欧陆广场1楼,,,,
